,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
352,34.0,37.0,40.0,12,1.4547697078324744,1.728337481550689,3.2375864064984716,1.0,8.984368373191055,2.620985576258592,2.2407576181612296,10000000.000000006,1.5297493664484247,1.3670432529554915,3.6328781158176624,1.0,9.43721678201704,1.0,1.0811886437220917,953.3771507376986,249.32070539547442,2418.54263818444,7
353,34.0,37.0,40.0,13,,,,,,,,,,,,,,,,,,,7
354,34.0,37.0,40.0,14,3.5084807272538048,1.5505200636468364,1.0,1.0,1.0,1.0,1.0,10000000.000000006,3.8782403755340895,2.0891102470283887,1.0,1.2124370233427877,1.0,1.0,1.0,100000000000.0,708975000000.0,823198750000.0001,7
355,34.0,37.0,40.0,15,1.0,1.0,1.0,5.2107262524133455,1.0,1.0,1.0,10000000.000000006,2.6563929762074676,1.367882272003045,6.227225091901573,2.1866794487351378,7.444965015339578,16.31284601435295,1.0,100000000000.0,511475625000.0,631071718750.0,7
356,34.0,37.0,40.0,16,,,,,,,,,,,,,,,,,,,7
357,34.0,37.0,40.0,17,1.8375062550390822,1.0,1.0,1.0,1.0,1.0,1.0,10000000.000000006,4.596226383008998,1.0,2.365055388624177,3.9135188246748185,1.0,1.0,1.0,100000000000.0,708975000000.0,866525000000.0001,7
358,34.0,37.0,40.0,18,3.1497376603806995,5.172659385340785,1.0,1.0,1.0,1.0,1.0,10000000.000000006,3.071627683010035,5.2108426409398465,1.0,1.0,1.0,2.7170781860174578,1.0,100000000000.0,708975000000.0,866525000000.0001,7
359,34.0,37.0,40.0,19,1.465947591627837,5.607716491989337,1.0,1.0,1.0,1.0,1.0,6659335.654177797,1.6457114249835942,8.755280123406155,1.0,1.0,1.0,1.0,3.0322383911022412,1777.799390939035,434.3444148409365,3451.5139457418964,7
360,35.0,38.0,41.0,0,3.300326710811347,5.300096540710492,1.8016529774953052,2.6457226719820044,1.0,1.9961005006688313,1.0,270.6580189911254,1.7555781637163277,2.7278594997312537,1.0,1.169797031561681,1.0,1.0,1.0,104.60383320564995,29.32307953133438,203.08342489455885,7
361,35.0,38.0,41.0,1,1.0,9.280944897746783,1.0,1.0,1.0,1.0,1.0,69.01564502534147,1.0,4.151712882471322,1.0,3.6352006340553067,1.0,1.0,1.0,67.68541045440836,26.71588854989188,131.4080426044347,7
362,35.0,38.0,41.0,2,6.988204528148451,1.0,3.1578286670571605,1.5432284359016004,1.0,3.1449095047462112,1.0,163.14379385603814,2.5670593345381683,1.0,1.0,1.0,1.0,1.0,1.0,77.48002536411038,11.651096982602134,150.42382702100576,7
363,35.0,38.0,41.0,3,3.174133985551151,1.0,2.914718506419744,3.8538854727477103,1.0,3.0912392580599843,1.0,520.2184099706379,1.2614817733103334,1.0,1.0,1.4837488815595576,1.0,1.0159473662002474,1.0,99.06092278747283,10.657332509290157,224.2364707524459,7
364,35.0,38.0,41.0,4,2.7509778489287693,1.106214847289659,1.0,1.0,1.0,1.3341122952596713,1.0,140.47004567386486,1.894225835572795,1.0,1.0,1.0,1.0,1.4122728077666769,1.0,132.80650417800135,78.3558374650208,277.07473590396233,7
365,35.0,38.0,41.0,5,6.024435451741146,1.185108191767946,1.5202368446730752,1.0618621726194242,1.0,2.985962598919532,1.0,144.37724607798043,2.0076482230670516,1.0,1.0,1.0,1.0,1.0,1.0,75.88127696194114,44.76995340754527,147.31993215303362,7
366,35.0,38.0,41.0,6,4.194941708687666,6.081305180386757,4.468015071306838,1.0,1.4890748484846306,3.887853473541412,1.0,9722.750313686043,12.740483759731795,13.7369276180527,3.838707914529001,1.0,2.5509021924745254,3.8432996480550696,1.0,100000000000.0,708975000000.0,866525000000.0001,7
367,35.0,38.0,41.0,7,1.8828851409867426,1.5327745740941427,1.0,1.0,1.0,1.0,1.0,101.02742343154495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.46749508038079,53.96582209742465,177.57984194451706,7
368,35.0,38.0,41.0,8,5.088816683421389,1.2666901723471922,2.58731405408509,1.0,1.0,1.0,1.0,105.61180524073521,3.7468434751142112,1.0,1.0,1.0,1.0,1.0,1.0,86.14802177995317,21.419580876590345,167.25233459244754,7
369,35.0,38.0,41.0,9,6.410580339938378,8.16491722640065,4.299055385443363,1.0,1.0,3.219904546795374,1.0,470.68495912908736,20.306950553672603,29.68983019999898,12.350669341048818,1.0,1.0,2.72575880798154,1.0,100000000000.0,708664747597.5424,866525000000.0001,7
370,35.0,38.0,41.0,10,3.274916551480684,1.0,3.9633353839327627,1.0,1.0,3.1879832304447677,1.0,202.84762058158645,1.5629228097691839,1.0,1.1941403185089772,1.0,1.0,1.0,1.0,84.17112526881391,33.54712476631642,163.41428294710326,7
371,35.0,38.0,41.0,11,1.0,3.004693819919822,3.227886374450677,1.7100437558575863,1.0,2.544581024768588,1.0,219.262361301685,1.0,1.0,1.0,1.0,1.0,1.1593966291579734,1.0,85.15342122057992,50.240518520142146,165.32136436115152,7
372,35.0,38.0,41.0,12,4.165929798752133,3.325428373224363,2.0743404070764657,1.0,1.0,3.8529440994826665,1.0,26872.594251935217,1.0,1.0,1.1094676012109623,1.0,1.0,1.0,1.0,75.59703981148796,44.6022534887779,133.4646933490062,7
373,35.0,38.0,41.0,13,3.9577024427082668,7.240164509410233,3.6869455364901054,1.0,1.0,3.0392991136979446,1.0,196.88737523419354,1.0,2.4948773149963275,1.0,1.0,1.0,1.0,1.0,64.12629310523077,25.262460892983338,170.36189176534077,7
374,35.0,38.0,41.0,14,6.677928995301684,6.6243544907018785,1.4597916590458841,1.0,1.504919295154703,3.208038435736811,1.0,10000000.000000006,10.928559781231336,12.251650687139565,4.494854650671673,1.0,1.5166050187712663,2.929655430228038,1.0,100000000000.0,708975000000.0,866525000000.0001,7
375,35.0,38.0,41.0,15,3.079537952731358,11.729811458807825,3.132501920534753,1.0,1.0,2.507830099587896,1.0,182.1744974779111,1.315118343846266,4.2626216738093525,2.6665632635030283,1.0,1.0,1.0,1.0,75.34399920935425,534.1701183945194,652.874589148857,7
376,35.0,38.0,41.0,16,1.0,11.311015783405688,4.1958811426503475,1.5572247110136277,1.0,4.869712785952263,1.0,284.3032060498599,13.04953714360805,18.8494156209749,7.004621700667113,1.3942311820409607,1.0,4.52977733087032,1.0,100000000000.0,505001250000.0,503973726732.8079,7
377,35.0,38.0,41.0,17,4.936156833758096,1.5441542660491885,2.0712811416511068,1.0,1.0,3.717787479479972,1.0,1068.6702451657181,2.5307570798917745,1.249867919005521,1.0,1.0,1.0,1.5059942995137434,1.0,114.74685488972146,813.5265144544027,994.310184333159,7
378,35.0,38.0,41.0,18,1.0,1.3020027258795916,4.470914205967855,1.2795718509830973,1.0,3.620040241665792,1.0,125.1203918768863,1.0,1.0,1.699732013513358,1.6604413671745917,1.0,3.2733712649588016,1.0,81.98460169732876,20.019932817944927,159.16925021836093,7
379,35.0,38.0,41.0,19,2.267508929658182,1.0822472337236688,1.0,1.1858991792970777,1.0,1.1706971079985669,1.0,79.94357652226772,1.3745766881656747,1.0,1.0,1.0,1.0,1.0,1.0,73.80109667372453,43.542647037497474,143.28135990971393,7
380,36.0,39.0,42.0,0,3.878078967647433,3.499721863553418,1.0,1.0,1.8231175661274632,1.0,2.8653703108487405,273.4734031666872,18.202176174701552,13.24527044118338,1.7162155418566831,1.5057297099310734,2.3191135546476964,1.0,11.106521912426869,100000000000.0,85000000000.0,103888869103.62747,7
381,36.0,39.0,42.0,1,7.270427111394183,1.0,1.0,1.0,1.4992110607936937,1.0,1.0,214.43305847206423,21.797524311080775,11.161585215094018,1.9319150521487747,1.0,2.040425866297884,2.357424428565249,9.770372474543631,94438.98662362962,37080.98795316601,765914.9758371515,7
382,36.0,39.0,42.0,2,22.093300113093317,6.842550617383441,1.0,1.0,2.111490766846341,1.0,6.0581828308681605,1179.3271023514678,22.733525095594015,8.251156142705549,1.0,1.0,2.4213058249098522,1.0,4.992822719561724,5829.696131198063,41331.08814616147,50515.77440086402,7
383,36.0,39.0,42.0,3,9.715608576317411,3.3393207485464043,1.0,1.4998315181834674,2.6581299478812097,1.0,13.054252325987694,1399.3223327916744,17.923835891889112,8.865193108748084,1.0,2.1319390625914987,2.9503533806462054,1.0,11.567838315150324,100000000000.0,708975000000.0,866525000000.0001,7
384,36.0,39.0,42.0,4,17.057736761991947,6.128012543397159,1.0,1.0,2.307097672749642,1.0,7.768150613146713,628.6141604251728,18.269657750813817,10.215883946618737,1.000014262513194,1.0,2.712496457383378,1.0,10.166439675113763,100000000000.0,708975000000.0,844861875000.0001,7
385,36.0,39.0,42.0,5,10.09512358541161,7.722793349600977,1.0,1.0,2.038699201602257,1.0,12.388891423629449,268.67366724107166,24.246001388803897,13.75423893469651,1.1007928002399134,1.7353500322436797,2.905951119178687,1.0,19.565784926984087,100000000000.0,61923078570.30671,75683761739.37715,7
386,36.0,39.0,42.0,6,24.16148444970564,6.385636464451306,1.0,3.372037980455566,2.027639656327362,1.0,8.497082934893193,3192.422422940731,25.00451113962945,9.40845300738753,1.0,3.4470098341755007,2.47196491229851,1.0,7.906414572542025,100000000000.0,708975000000.0,866186513671.8751,7
387,36.0,39.0,42.0,7,16.560126418352024,4.358853008428412,1.0,1.0,2.0975824847173183,1.0,16.010826473515007,779.6329671343965,26.921767183557723,9.672426457907026,1.0,1.0,2.196251201938457,1.0,18.599888027421613,100000000000.0,708975000000.0,844523388671.8751,7
388,36.0,39.0,42.0,8,10.47300557330624,2.532107318389027,1.0,1.0,2.4929191591143547,1.0,4.761808289295328,724.450179985405,12.821403543252035,5.383758681111712,1.0,1.0,3.21270912647784,1.0,6.616685511057539,2184.321107255321,550.176598834698,4330.603289245405,7
389,36.0,39.0,42.0,9,14.589672389221066,5.66589463449328,1.0,1.0,2.317079184580221,1.0,7.890417766909919,1142.8255182170265,18.33163245393497,11.984937184238747,1.0,1.1096189366140365,2.302321617955187,1.0,6.10010894125623,2030.1947394564143,987.3774030933214,11753.355595678468,7
390,36.0,39.0,42.0,10,13.174467449717815,3.5529746259014803,1.0,1.0,1.908982375010185,1.0,4.355409311207391,495.70346790013,13.971870659935378,8.83731245880916,1.0,1.0,2.208955207824261,1.0,4.418698610404052,1878.083077711886,6139.923101809583,7504.350457767269,7
391,36.0,39.0,42.0,11,8.31686275525387,1.0,2.847711735047405,1.0,1.3973692575765866,1.0,1.0,148.6609250556882,16.298410016105066,6.28832967654054,2.5430220787583484,1.0,2.76267806178732,1.0,9.531355289903715,682.1375021568848,167.70086514742127,1929.7495028966437,7
392,36.0,39.0,42.0,12,19.18237841971366,4.676309669526978,1.0,1.0,1.6658441412788738,1.0,1.0,236.4985534537156,22.977948879628837,6.116769410957871,1.0,1.3998921939059557,1.8879357612435819,1.0,2.6866622891420193,425.12966849642527,121.6874322494288,1108.747031686482,7
393,36.0,39.0,42.0,13,13.29271853993356,4.3091114057557425,1.2042447459863022,1.0,2.1812162869406677,1.0,3.426877681121981,398.9570268939497,25.43288857868769,10.228790754646806,2.418741099130797,1.0,2.504984095484312,1.0,9.171225336982738,100000000000.0,717837187500.0,857093741529.8843,7
394,36.0,39.0,42.0,14,19.779145701616713,5.079092358920019,1.0,1.0,1.9677548894312673,1.0,12.946113523872036,889.0165951911016,29.328743606607368,10.009228128742848,1.0,1.0,2.16750597536211,1.0,11.207141111088216,15119.43175904223,6202.343949375323,29353.666017661904,7
395,36.0,39.0,42.0,15,26.58228738607428,7.399727946916138,1.0,1.0,2.160103621964961,1.0,9.294698526783174,2817764.1670933,26.582290188929633,7.399735957700668,1.0,1.0000557648940132,2.160108555338669,1.0000304941732532,9.294692870833172,7808.965211045243,55363.611105008014,67666.6357950098,7
396,36.0,39.0,42.0,16,13.283290271597721,2.358926515327617,1.3101458267709902,1.0,2.3657672834967816,1.0,2.3542563742173015,432.2189576824695,16.24077015867363,7.776420834384483,1.8708458012965217,1.0,2.5852484653443795,1.0,8.722720854612351,100000000000.0,673647412719.7266,865171054687.5001,7
397,36.0,39.0,42.0,17,15.298937498122928,3.110814730269958,1.0,1.0,2.091067699509971,1.0,4.994422881211657,303.16613627907276,24.13826548583331,8.384221735790378,1.0,1.0,2.5233457255318803,1.0,4.887829748080729,713.9955448335558,177.5588476099823,2019.8750887560564,7
398,36.0,39.0,42.0,18,8.257913837510749,3.167444253941501,1.0,4.515657942716012,2.233459364275587,1.0,8.452243395284148,1203.7329141019634,8.874918289300776,5.8443490950694565,1.0,4.149412437585695,2.62241785486005,1.0,8.116444023702707,2546.419311854148,1622.6600354003485,4229.60247698974,7
399,36.0,39.0,42.0,19,13.742112334495701,4.845670285232962,1.0,1.0,1.1969466692774158,1.0,3.838446724468618,281.4554777775827,24.38594605472993,9.22357601141842,1.0,1.0,1.804012004763083,1.0,6.188410879835493,729.7531106040866,220.41173546654255,1987.2720184646155,7
400,37.0,40.0,43.0,0,8.971244467855788,1.8295211359380832,1.0,1.5370911126533342,1.0,2.0206226502162856,11.168835319010636,814.4986304014168,8.893750353223748,1.5296449185174137,1.0,1.35632039008042,3.902042433829308,1.9754177045621861,10.877609838149864,539.85238360845,81.52133309523569,1016.2992859206056,7
401,37.0,40.0,43.0,1,10.060572871306759,1.0,1.0,2.040329101457088,2.4237768546985747,1.0,5.648988697568092,1104.7649039662513,10.060570715081981,1.0,1.0,2.0403432478922774,2.4237974409938627,1.0,5.648966422821353,919.5126109700605,427.573364101078,1406.972181016368,7
402,37.0,40.0,43.0,2,6.69775410719006,1.6557923084389818,1.0,1.807882311231509,1.0,4.273043893521654,10.483939947952885,647.487053227178,6.696656374863682,2.0518324684444917,1.0,1.8514908118076085,4.6969439513319875,1.0,10.218442488781214,486.8939798088925,143.80962632755052,785.0645238542529,7
403,37.0,40.0,43.0,3,6.755741082862202,1.0,1.0,2.8180056894672285,1.0,1.0,11.075680277953337,520.5074928641185,6.650011894666486,1.0,1.0,2.218766387064881,1.708209341386478,1.5032341847005497,10.728007069270308,394.64420005532924,149.84738395590045,636.3216097473322,7
404,37.0,40.0,43.0,4,9.409872411254334,3.9252908423377786,1.733765731480366,2.9750333636264705,1.0138451704285976,1.0,1.0,599.885800076091,9.459390370409702,3.694226696099217,1.9311099217439192,2.865956031454305,1.5802156537483076,1.0,1.0,695.5049712764808,178.30052333007916,1350.2902070551506,7
405,37.0,40.0,43.0,5,8.596172368414742,1.0,1.0,1.6410737633895551,3.9498096325256657,1.9133556247188954,11.983846944329011,1089.8198485500131,8.596161452791952,1.0,1.0,1.6411389314074003,3.950036164447143,1.9134779325083318,11.98382453631066,549.7581231269436,93.03599006763665,1159.8486761765366,7
406,37.0,40.0,43.0,6,10.55949295661679,1.0,1.0,1.449151467669655,1.0,1.9926045155510865,1.0,500.4306840628618,10.542080363425072,1.75500334547709,1.0,1.1310262897222174,1.939494593432545,1.0,1.0,406.90704840327163,240.07515855793025,850.8366143291304,7
407,37.0,40.0,43.0,7,6.516226896150807,1.0,1.0,3.0021816201144826,1.0,1.2737521297681085,14.128677151042496,542.0038554014351,6.51619759335707,1.0,1.0,3.0021644264523064,1.0003393583343685,1.2738811283165843,14.12862502397601,358.2121747772674,166.56866127142933,548.1105520470112,7
408,37.0,40.0,43.0,8,5.236901217742126,1.0,1.0,2.2598361193229137,1.0,3.949055323582774,12.138053332088171,1289.1680901695468,5.146963046179746,1.0,1.0,3.0035319357037435,2.7230996602714903,3.79260628149934,12.22387855968256,1016.7030559532777,152.50545839299173,1901.2347146326292,7
409,37.0,40.0,43.0,9,8.199859812003385,1.0,1.0,1.4596512376627977,1.0,2.8700901722145544,12.09533346039493,604.5750044125009,8.199843077607015,1.0,1.0000267921981116,1.4596060438345797,1.0,2.87001225479936,12.095327907488825,452.2184890215076,74.35515540642095,926.9609374000481,7
410,37.0,40.0,43.0,10,10.013362793377839,1.0,1.0,1.2432602725813482,1.0,3.6089485056901083,18.25965365330905,707.8323902068993,9.024860629329313,1.0,1.0,1.2201882951609422,1.0,1.0,7.870702709970363,413.67215316384346,163.8734873303523,803.1250392407441,7
411,37.0,40.0,43.0,11,11.053193382187581,1.0,1.0,3.2977071640359776,1.1225855620556369,1.0,8.75337304297449,553.554123461296,11.053190715596797,1.0,1.0,3.2977149624330835,1.1226063313079504,1.0,8.753368932301763,515.6554008793418,84.38763113510942,1063.0733688900261,7
412,37.0,40.0,43.0,12,9.482520341484388,2.8164399829267674,1.0,2.5294570178803446,1.0,1.0,8.118960666910938,654.9858150810862,9.410037042561612,2.47780242655251,1.0,2.146043849811911,1.957946258196952,1.0,7.719317231181444,438.31150875940165,203.81485157312179,670.672802185059,7
413,37.0,40.0,43.0,13,7.579433790952332,1.0,1.3463634470123869,2.1002575556780285,1.0,2.464199630674717,8.591097929918645,813.2394189431255,7.579432923973936,1.0,1.3463612212614902,2.1002604362064763,1.0,2.46419536405569,8.591094750332925,775.6977226421925,140.05635780738243,1543.5390196319836,7
414,37.0,40.0,43.0,14,8.93252703782156,2.5218105093023624,1.0,1.640913591438794,2.1135534382066257,1.0,4.056567446144892,316.95740349567166,9.43989001004274,2.677728183884954,1.0617057845471576,1.5218444620502578,3.1886631017765614,1.0,1.0,300.5548635047491,41.922707079371094,571.1505723460441,7
415,37.0,40.0,43.0,15,10.580438211920763,1.0,1.0,1.0,1.5107166037203685,1.0,6.224946907947177,547.1982799122441,10.429280867104364,1.0399644865853694,1.0,1.2426033384138877,2.9393772219994787,1.0,5.950507564092822,637.7144566233181,336.39437586880035,1106.9387582007535,7
416,37.0,40.0,43.0,16,7.301993610078715,1.0,1.0,3.387986626555203,1.0,2.0179960411591504,5.929472654293554,908.6187010813234,7.203417809970757,1.0,1.0,3.835745170457522,2.173215689680671,1.0,5.769171591589505,675.7401599068793,348.0061823520428,1145.1485487652694,7
417,37.0,40.0,43.0,17,7.543856286001229,1.2128844713009088,1.0,1.0,1.0,1.0804348506477657,16.500992253048256,450.4573790534458,7.527317344369361,1.0,1.0,1.1958336905369762,1.0,1.0271947581288967,16.456816404070793,437.0653205905115,225.08864010411344,740.6762943596895,7
418,37.0,40.0,43.0,18,9.97438843816113,1.0,1.0,3.3498005372953936,1.0,3.79634255721281,11.16677915479477,1212.827711964594,9.951124183238237,1.2707835893888495,1.0,2.9356422303432943,3.560812769160196,3.604790291869031,11.278160853981896,906.7760853487866,136.016412802318,2792.870342874263,7
419,37.0,40.0,43.0,19,10.501691278674127,1.0,1.0,1.630130100759687,1.0,1.6286383549799717,6.563923548924394,789.110192330829,10.501682441592589,1.0,1.0,1.6301148186387724,1.0000735804219925,1.628627188657971,6.563906020608352,628.8684932494454,200.80440735071943,1805.3780701941648,7
420,38.0,41.0,44.0,0,1.0,1.0,1.9387013566287217,3.5578786846340487,1.0,3.2125409544909815,2.928109954466404,494.32623172401964,1.0864329930407934,1.0,1.4913864265327963,3.0167581779390127,1.0122052716184091,1.0,1.0,313.26850521145303,184.8284180747573,608.1960765707827,7
421,38.0,41.0,44.0,1,2.075094835672917,1.0,1.8289571486818632,1.0,1.0,1.0,1.0,344.89473353230215,1.9961573807578432,1.0,1.6098393419259482,1.103009201666148,1.0,1.0,1.0,379.48987990924854,233.3862761441879,592.4420855967846,7
422,38.0,41.0,44.0,2,1.0,1.0,1.874578842060251,2.1241219295251095,1.6037591203151926,1.4981979235916796,1.0,384.63578187133265,1.2808309393560915,1.0,1.456710390279913,3.5518702740408923,1.0,1.0,1.0,364.8879089081175,215.28386625578935,708.4127222946915,7
423,38.0,41.0,44.0,3,1.3417793057836265,1.0,1.2603278816970211,1.0156290355735336,1.0,1.0,1.3452870609294654,217.62443154584477,1.8218951889537398,1.0,1.3256596822333953,2.29204177666352,1.0,1.0,1.0,277.7306152999243,163.86106302695532,539.200933892118,7
424,38.0,41.0,44.0,4,1.0,1.0,1.584227625816405,1.1849631823396487,1.0,1.0,1.0,403.2365737647162,1.739904372841741,1.0822218703044768,1.5357093782211275,2.4395124525320075,1.0,1.0,1.0,509.2810999442081,300.4758489670828,988.7453149771528,7
425,38.0,41.0,44.0,5,1.0,1.483875822965641,1.0,4.208116487035777,1.0,1.0,1.0,397.13830263407687,1.1912895338224563,1.0,1.0,3.2522993278140846,1.0,1.0,1.0,402.04661379510605,232.1819194666737,764.0174273048667,7
426,38.0,41.0,44.0,6,1.4024790398562619,1.0,1.1047080850116648,1.0,1.0,1.0,2.2704127181448435,238.85773185894493,2.112000255533629,1.0,1.3199321125123482,1.0,1.0,1.0,1.0,295.32597293144414,174.24232402955207,573.3614936015175,7
427,38.0,41.0,44.0,7,1.4096662923470005,1.0,2.208385566610372,1.0,1.0477561585444162,1.1547663700792896,1.3462750694021688,479.0578594991718,2.0319051938614585,1.0,1.8501468207806737,1.3177958935175258,1.0,1.0,1.0,420.99250411356945,248.38557742700596,817.3371564905751,7
428,38.0,41.0,44.0,8,1.2387467858382992,1.0,1.4571555489009218,1.0,1.0,1.0,1.7839497333550807,311.6478827267532,1.3334042157297312,1.0,1.5762101560276665,1.0,1.0,1.0,1.0,348.73378356591763,205.75293230389138,677.0502473247709,7
429,38.0,41.0,44.0,9,1.5762416728925808,1.7669300845936942,2.5038976502212575,1.0,1.0,1.0,1.0,458.8516457272739,2.2639342552083876,1.0,2.3365251343106963,1.0,1.0,1.0,1.0,456.69407592506036,263.74082884672237,867.8651205640009,7
430,38.0,41.0,44.0,10,1.0,1.0,1.7418284402652717,1.0,1.0677994507481927,1.081791304684239,1.6573831594213355,715.7298865986519,1.0015487129161194,1.0,1.5487128914036714,1.0,1.0,1.0,1.0,519.1685984628782,306.3094730930981,1007.9414285542118,7
431,38.0,41.0,44.0,11,2.3267738664904987,1.0,1.3554099274253337,1.0,1.0,1.709781389615395,2.855339904817968,635.0791004215797,2.3267744760540023,1.0,1.3553372928671903,1.0000142277904254,1.0,1.709731586571059,2.8552328116575625,540.126142297534,278.16496328323,915.329152684133,7
432,38.0,41.0,44.0,12,1.0,1.0,1.6885844985008762,1.0,1.0,1.7490097033409522,2.841939553541063,566.7402509442936,1.6899621968982714,1.0,1.1785413428036509,1.093876113940381,1.0,1.0,1.0,399.919715238171,235.9526319905209,776.4253274901756,7
433,38.0,41.0,44.0,13,1.2236949962742931,1.0,1.925701388375665,1.0,1.0,1.0,1.0,377.5035334603937,1.8739903846855614,1.0,1.905450768954724,1.0,1.0,1.0,1.0,416.5184073721199,245.74586034955075,797.3022770933338,7
434,38.0,41.0,44.0,14,2.414382223666539,2.1478515699834686,2.5330714870787254,1.0,1.0,1.0,1.0,430.5803593908947,2.328033212041601,1.710158337021386,2.400679309547846,1.0,1.0,1.0,1.0,455.5216230133931,268.75775757790194,884.3738176708738,7
435,38.0,41.0,44.0,15,1.0,1.0,2.083062440946102,1.0,1.8049127323154273,1.0,2.1750200403089175,507.62288002833174,1.8467142586415553,1.0,1.630963337476643,1.0800374808331463,1.0,1.0,1.0,373.5669417703126,220.40449564448443,725.2626566079189,7
436,38.0,41.0,44.0,16,3.298338691521095,1.853018991603553,1.30237583347252,1.2965327364387587,1.0,1.0,1.0,368.2281063455963,3.5320102320427376,1.0,1.1946614217540614,1.0812228333466658,1.0,1.0,1.0,362.9508176982433,209.60409722073547,689.7228840169503,7
437,38.0,41.0,44.0,17,1.004532970339534,1.7477550344439043,1.7538250715389403,1.0,1.0,1.0,1.0,351.46616793010213,1.6736187921280241,1.8091164300910243,1.7453174833411147,1.0000084890001695,1.0,1.0,1.0,397.65445267061165,239.58680773404353,608.181896555649,7
438,38.0,41.0,44.0,18,1.0,1.0904647960663145,1.634612569076847,2.224734897015434,2.0105867497556984,1.0,1.0,523.4135823707292,1.0482770545347313,1.062742517395881,1.286290499796767,2.2525501563577572,1.0,1.0,1.0,432.483013580731,244.35290267311296,804.0672438388762,7
439,38.0,41.0,44.0,19,1.49102319067371,1.0456073199255318,2.2239161064902317,1.8118028846820502,1.551750019607484,1.0,1.0,676.3783589956979,1.653433951035363,1.0,2.075598935955131,2.0240052910408726,1.0,1.0,1.0,491.48697935021215,289.9773178166252,954.1988663196643,7
440,39.0,42.0,45.0,0,1.0,1.8207172282009803,1.771305368000194,1.0,1.0,2.2200165442520845,1.0,515.4595659360102,1.0,1.5755141353925874,2.1733819644531622,1.0,1.0,1.5654720825755948,1.0,540.1820266064366,318.7073956977976,1048.7380114842058,7
441,39.0,42.0,45.0,1,1.0,1.864852897373878,2.7030298903576018,1.0,1.0,1.6016743595436855,1.0,460.4634821775034,1.0,1.61929470707807,2.5869846502196987,1.0,1.0,1.208623167884309,1.0,464.61957562411084,268.31780492292404,882.9261102164594,7
442,39.0,42.0,45.0,2,1.161033873809388,1.0665251851967272,2.694640293949521,1.0,1.0,1.3097589061105228,1.0,433.45315498244776,1.0,1.0,2.228437711407683,1.0,1.0,1.0,1.0,486.23776794947054,286.8802830901876,944.0077691429252,7
443,39.0,42.0,45.0,3,1.5943148551527506,2.1301942311157793,1.6270473177864448,1.0,1.0,1.6293204490358884,1.0,405.44172586469983,1.0,2.2987330974679536,1.0,1.1695046342822262,1.0,1.0,1.0,399.5648251203156,235.7432468209862,775.7363250092283,7
444,39.0,42.0,45.0,4,1.0,2.5197853276219875,1.0255515279418184,1.0,1.0,2.0266401698159684,1.0,480.6144397258918,1.0,2.3547644498946303,1.4952167745693967,1.0,1.0,1.4320542280598438,1.0,542.1673551617134,333.43292342445375,846.4066517697673,7
445,39.0,42.0,45.0,5,1.0,1.170441948275954,1.2610679134162621,1.601316618348877,1.0,1.0228793790309958,1.0,473.7571555416108,1.0,1.1288419235626563,1.5599940769901945,2.3861273392209554,1.0,1.0,1.0,497.5632810191161,293.5623358012785,965.9957203717287,7
446,39.0,42.0,45.0,6,1.9527128503802782,1.9533233237256993,2.810856820431789,1.0,1.0,1.1765548511775032,1.0,489.8620287521348,1.4354749444249968,1.6679273415409226,2.4774119827153465,1.0,1.0684346112947385,1.0277828107736293,1.0,497.09828303694206,280.86052991587223,924.1991796376992,7
447,39.0,42.0,45.0,7,1.0,1.5400108752059776,1.7407537311370647,1.0,1.0,1.0,1.0,485.20465956357936,1.0,1.3450080834103642,1.7696533293324173,1.0,1.0,1.0,1.0,542.6609934236301,326.9532485377372,829.958246288102,7
448,39.0,42.0,45.0,8,1.3633292266560355,1.5181883032494372,3.5717644695442554,1.0,1.0,1.159340666778831,1.0,452.2244959349285,1.0,1.4560564628890296,2.201810209214523,1.0,1.0,1.0,1.0,455.1017713260352,268.5100450823607,883.5586953564863,7
449,39.0,42.0,45.0,9,1.0,1.9506854041624762,1.0,1.0,1.0,1.0,1.0,504.6438525026145,1.0,1.5360510960743188,1.0,1.0,1.0,1.0,1.0,566.4945120248227,334.23176209464543,1099.8224650122947,7
450,39.0,42.0,45.0,10,1.6167475554383186,1.2567012969458033,2.0934964346360103,1.0,1.0,1.457822702605533,1.0,493.3766905980302,1.5582861831798456,1.1032330567258055,2.008653363677625,1.0,1.0,1.3113441674730781,1.0,518.5956478224787,299.4889866174815,985.497947416499,7
451,39.0,42.0,45.0,11,1.0,2.1414558565440704,2.0478850074711605,1.0,1.0,2.438221286230471,1.0,485.7481722829162,1.0,2.141451538119341,2.0478844572049435,1.0,1.00000340600163,2.4382124632797333,1.0,482.5935546228829,266.6329389291428,877.3818930574358,7
452,39.0,42.0,45.0,12,1.0,1.7230484305459746,1.3743250054351845,1.0,1.0,1.0,1.0,464.7643542166343,1.0,1.346255558762012,1.6334387481322312,1.0,1.0,1.0,1.0,513.8665705989151,316.0279409183328,802.2247731003832,7
