46,B.1.1.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47,B.1.1.198,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,5,6,1,0,0,0,3,7,2,0,1,5,0,0,0,0,0,0,0,0,0,0
48,B.1.1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
49,B.1.1.200,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,B.1.1.201,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,B.1.1.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,5,3,1,0,1,0,0,0,0,0,0,0
52,B.1.1.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
53,B.1.1.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,B.1.1.213,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,B.1.1.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,2,0,0,1,1,1,0,0,1,0,1,0,0
56,B.1.1.217,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,B.1.1.218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,B.1.1.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,B.1.1.220,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
60,B.1.1.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,B.1.1.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
62,B.1.1.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,B.1.1.227,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,B.1.1.232,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,B.1.1.234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
66,B.1.1.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
67,B.1.1.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,B.1.1.240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,1,5,1,2,3,6,1,3,4,0,0,0,3,2,0,0,0,0,0,0
69,B.1.1.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,2,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0
70,B.1.1.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,B.1.1.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,B.1.1.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73,B.1.1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,B.1.1.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,0,1,0,1,0,1,1,0,1,0
75,B.1.1.253,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,B.1.1.254,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,B.1.1.255,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,2,7,3,0,0,0,0,0,0,0,0,0,0
78,B.1.1.263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,B.1.1.264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
80,B.1.1.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,B.1.1.269,0,0,0,0,1,1,0,0,0,0,1,2,0,7,9,12,8,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
82,B.1.1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83,B.1.1.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
84,B.1.1.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,1,3,0,1,6,5,1,0,1,0,0,0
85,B.1.1.277,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,5,2,1,3,3,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0
86,B.1.1.279,0,0,0,0,1,0,0,1,1,1,3,3,1,0,0,2,0,3,2,9,16,10,7,15,0,4,2,2,0,0,0,0,0,0,0,0,0,0
87,B.1.1.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,1,1,1,1,0,1,1,0,0
88,B.1.1.280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,B.1.1.281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,B.1.1.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,B.1.1.286,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,B.1.1.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,B.1.1.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,B.1.1.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
95,B.1.1.292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
96,B.1.1.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
97,B.1.1.294,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,5,0,6,2,7,6,0,3,1,1,0,0,1,1,0,0,0
98,B.1.1.297,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,B.1.1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,B.1.1.300,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,B.1.1.301,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,6,0,4,0,0,3,5,2,0,4,0,0,0,2,1,0,0,0,0,2,0
102,B.1.1.302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
103,B.1.1.303,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104,B.1.1.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,7,10,9,17,3,13,10,6,0,1,2,1,0,0,0,0,0,0
105,B.1.1.305,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,8,6,3,2,5,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
106,B.1.1.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107,B.1.1.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,1,14,10,24,21,17,4,15,10,2,3,0,0,0,0,0,1,0,0,0
108,B.1.1.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,B.1.1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,B.1.1.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,14,3,12,4,3,26,18,5,30,19,12,4,0,7,3,0,0,1,0,1,0
111,B.1.1.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,7,13,16,12,8,23,44,11,37,25,10,0,3,2,1,0,0,0,0,0,0
112,B.1.1.316,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113,B.1.1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114,B.1.1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115,B.1.1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,13,15,11,35,20,11,24,26,6,28,16,13,4,3,1,1,0,4,1,0,0,0
116,B.1.1.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,B.1.1.39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,1,1,2,0,3,0,0,5,2,0,0,1,0,0,0,0,0,0,0
118,B.1.1.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11,1,0,1,2,2,1,7,0,3,6,4,2,0,0,0,0,1,0,0,0,0
119,B.1.1.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,3,3,2,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
120,B.1.1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,2,2,2,1,3,2,0,0,0,0,0,0,0
121,B.1.1.47,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,B.1.1.50,0,0,0,0,0,0,0,0,0,2,6,0,0,0,2,0,2,1,0,0,0,1,7,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0
123,B.1.1.51,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,B.1.1.54,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,3,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
125,B.1.1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,B.1.1.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,B.1.1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,B.1.1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,B.1.1.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
130,B.1.1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,10,63,209,150,152,133,832,1654,802,1770,1273,1030,1340,207
131,B.1.1.70,0,0,0,0,0,0,0,1,2,4,0,1,0,1,8,9,7,0,0,7,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
132,B.1.1.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,B.1.1.80,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,B.1.1.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
135,B.1.1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,B.1.1.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,B.1.1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,B.1.110.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,B.1.115,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,B.1.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141,B.1.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,2,1,1,1,0,0,0,0,0,0,0,0
142,B.1.146,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
143,B.1.160,0,0,0,0,0,0,0,0,0,0,0,0,1,5,24,26,43,24,5,26,42,31,45,67,22,53,42,22,12,3,18,13,5,2,2,1,0,0
144,B.1.160.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0
145,B.1.177,0,0,0,0,0,0,0,1,0,1,5,4,12,18,55,128,164,144,41,151,124,120,240,496,147,481,633,287,147,81,191,268,65,74,46,22,18,1
146,B.1.177.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
147,B.1.177.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,11,8,0,2,0,1,1,0,1,1,0,0,0
148,B.1.177.13,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,4,2,1,8,6,2,9,3,0,1,7,2,0,0,3,0,0,0,0,0,0,0
149,B.1.177.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,B.1.177.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,8,6,5,1,2,3,2,0,1,0,0,1,0
151,B.1.177.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,10,12,3,5,9,7,4,3,13,11,4,1,1,0,0,0
152,B.1.177.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,1,4,8,2,5,0,0,7,1,0,1,0,0,0
153,B.1.177.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,8,11,43,7,33,30,26,15,4,8,15,0,4,1,1,1,0
154,B.1.177.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,14,9,14,12,24,4,18,37,14,4,2,10,8,1,3,1,0,0,0
155,B.1.177.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,6,1,3,7,2,2,0,0,0,0,0,0,0,0,0
156,B.1.177.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,10,26,10,20,23,11,5,0,1,3,0,1,0,0,0,0
157,B.1.177.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
158,B.1.177.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,B.1.177.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,B.1.177.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0
161,B.1.177.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
